Customer_ID,Gender,Age,Annual Income (k$),Spending Score (1-100),cluster
9831,Male,32,73,73,1
9832,Male,68,55,43,4
9833,Female,23,28,85,3
9834,Male,25,26,74,3
9835,Female,20,15,7,0
9836,Female,22,61,41,4
9837,Male,49,61,56,4
9838,Female,30,87,86,1
9839,Male,21,15,80,3
9840,Male,59,43,58,4
9841,Female,22,17,77,3
9842,Female,66,62,48,4
9843,Female,32,86,94,1
9844,Female,40,68,57,4
9845,Male,21,16,81,3
9846,Male,66,64,51,4
9847,Male,22,15,80,3
9848,Male,48,59,50,4
9849,Male,45,98,15,5
9850,Male,30,136,82,2
9851,Female,23,62,42,4
9852,Male,28,101,68,1
9853,Female,47,63,47,4
9854,Male,65,61,53,4
9855,Female,22,15,76,3
9856,Male,43,70,36,4
9857,Male,25,60,53,4
9858,Male,48,76,38,5
9859,Female,46,76,15,5
9860,Male,19,15,37,0
9861,Male,53,32,3,0
9862,Female,19,38,75,3
9863,Female,21,30,72,3
9864,Female,45,127,27,2
9865,Female,35,21,36,0
9866,Female,31,71,76,1
9867,Female,22,18,91,3
9868,Female,52,46,50,4
9869,Male,24,39,95,3
9870,Female,26,59,49,4
9871,Female,43,74,6,5
9872,Female,50,67,56,4
9873,Female,55,57,60,4
9874,Male,19,81,5,5
9875,Male,33,137,17,2
9876,Female,36,94,32,5
9877,Male,58,43,60,4
9878,Female,45,55,45,4
9879,Female,53,28,13,0
9880,Female,44,47,49,4
9881,Female,37,100,86,1
9882,Male,46,100,16,5
9883,Male,36,87,93,1
9884,Male,39,80,88,1
9885,Female,24,40,66,3
9886,Male,24,23,73,3
9887,Male,19,71,9,5
9888,Female,31,87,87,1
9889,Female,22,18,93,3
9890,Female,35,38,28,0
9891,Male,19,80,6,5
9892,Female,29,40,42,4
9893,Female,24,39,65,3
9894,Female,30,35,73,3
9895,Female,29,73,88,1
9896,Male,60,44,62,4
9897,Male,50,85,25,5
9898,Male,18,60,39,4
9899,Female,21,36,75,3
9900,Male,18,29,93,3
9901,Male,23,60,53,4
9902,Female,23,54,52,4
9903,Male,44,69,34,4
9904,Female,35,19,35,0
9905,Female,56,78,34,5
9906,Female,51,88,10,5
9907,Male,66,63,47,4
9908,Male,34,39,61,4
9909,Female,48,63,59,4
9910,Male,64,20,3,0
9911,Male,53,33,5,0
9912,Male,28,101,67,1
9913,Female,38,62,41,4
9914,Female,34,78,22,5
9915,Male,30,99,96,1
9916,Female,20,53,56,4
9917,Female,44,124,30,2
9918,Female,30,18,71,3
9919,Female,22,20,75,3
9920,Female,19,65,49,4
9921,Male,28,68,56,4
9922,Female,58,75,3,5
9923,Male,62,48,53,4
9924,Female,35,22,97,3
9925,Female,52,46,50,4
9926,Female,25,39,66,3
9927,Female,29,72,91,1
9928,Female,31,18,71,3
9929,Female,38,65,41,4
9930,Female,47,116,17,5
9931,Male,18,74,13,5
9932,Female,35,20,99,3
9933,Male,32,72,73,1
9934,Female,44,78,20,5
9935,Male,58,89,12,5
9936,Male,58,86,14,5
9937,Male,67,20,12,0
9938,Female,37,103,85,1
9939,Female,49,65,58,4
9940,Female,30,81,90,1
9941,Female,36,38,26,0
9942,Female,30,46,55,4
9943,Male,46,44,41,4
9944,Male,25,63,53,4
9945,Male,59,71,13,5
9946,Male,47,45,43,4
9947,Female,48,63,60,4
9948,Male,39,69,75,1
9949,Female,24,29,87,3
9950,Female,35,20,99,3
9951,Female,49,30,14,0
9952,Female,46,54,54,4
9953,Male,36,93,91,1
9954,Male,35,79,1,5
9955,Female,47,63,47,4
9956,Female,56,55,58,4
9957,Female,35,119,80,2
9958,Male,35,41,58,4
9959,Female,48,55,42,4
9960,Male,19,73,5,5
9961,Male,25,23,72,3
9962,Male,59,54,49,4
9963,Female,29,97,90,1
9964,Male,70,47,47,4
9965,Male,48,61,51,4
9966,Female,32,104,70,1
9967,Male,67,64,59,4
9968,Female,35,75,71,1
9969,Female,35,18,5,0
9970,Male,41,71,95,1
9971,Female,51,45,45,4
9972,Female,22,62,40,4
9973,Male,19,45,55,4
9974,Female,49,61,47,4
9975,Female,27,59,47,4
9976,Female,44,52,55,4
9977,Male,46,99,16,5
9978,Female,51,66,43,4
9979,Female,21,34,81,3
9980,Female,33,60,61,4
9981,Male,38,76,88,1
9982,Male,29,87,76,1
9983,Male,24,79,13,5
9984,Male,38,72,75,1
9985,Female,58,75,4,5
9986,Male,35,81,1,5
9987,Male,49,60,46,4
9988,Male,19,65,47,4
9989,Male,36,30,60,3
9990,Male,29,102,67,1
9991,Female,47,80,17,5
9992,Female,27,75,38,5
9993,Male,53,35,4,0
9994,Female,35,23,98,3
9995,Male,32,86,63,1
9996,Female,36,74,72,1
9997,Female,23,62,43,4
9998,Female,46,27,6,0
9999,Male,31,137,85,2
10000,Female,19,62,56,4
10001,Female,24,19,78,3
10002,Female,69,59,53,4
10003,Female,43,76,20,5
10004,Female,45,53,52,4
10005,Female,22,54,61,4
10006,Male,68,62,42,4
10007,Male,61,31,2,0
10008,Female,37,66,36,4
10009,Female,65,60,49,4
10010,Male,60,41,60,4
10011,Female,26,72,35,5
10012,Female,57,74,4,5
10013,Female,27,76,91,1
10014,Male,49,42,36,4
10015,Female,33,59,59,4
10016,Female,18,65,48,4
10017,Male,48,61,44,4
10018,Female,51,40,55,4
10019,Male,69,47,54,4
10020,Female,36,86,76,1
10021,Female,43,49,51,4
10022,Male,19,43,55,4
10023,Male,68,63,44,4
10024,Male,42,86,17,5
10025,Female,43,34,17,0
10026,Female,51,70,44,4
10027,Male,48,57,44,4
10028,Female,30,70,75,1
10029,Female,29,73,89,1
10030,Male,33,42,62,4
10031,Female,68,58,57,4
10032,Male,53,32,3,0
10033,Male,57,55,51,4
10034,Male,25,41,92,3
10035,Female,18,65,52,4
10036,Female,30,71,77,1
10037,Female,46,75,16,5
10038,Female,29,71,89,1
10039,Male,42,79,16,5
10040,Female,21,64,44,4
10041,Female,24,71,29,5
10042,Female,39,64,44,4
10043,Female,54,49,60,4
10044,Female,41,70,58,4
10045,Male,19,65,44,4
10046,Female,34,21,96,3
10047,Male,23,20,81,3
10048,Male,24,79,13,5
10049,Male,51,24,29,0
10050,Female,50,68,56,4
10051,Female,29,73,88,1
10052,Female,36,85,73,1
10053,Female,29,36,72,3
10054,Female,37,96,33,5
10055,Male,49,59,50,4
10056,Male,49,61,56,4
10057,Male,19,61,51,4
10058,Female,49,56,47,4
10059,Male,33,79,1,5
10060,Female,31,39,59,4
10061,Male,28,102,69,1
10062,Male,25,51,53,4
10063,Male,23,78,11,5
10064,Female,23,56,52,4
10065,Female,59,51,50,4
10066,Male,42,86,20,5
10067,Male,31,88,63,1
10068,Female,29,90,83,1
10069,Female,35,75,73,1
10070,Male,26,61,51,4
10071,Female,35,60,60,4
10072,Male,67,63,59,4
10073,Male,28,76,99,1
10074,Female,21,19,79,3
10075,Female,37,67,39,4
10076,Male,38,87,11,5
10077,Female,20,65,48,4
10078,Male,20,82,5,5
10079,Female,32,99,85,1
10080,Male,19,46,54,4
10081,Female,44,128,27,2
10082,Female,32,76,88,1
10083,Female,30,75,88,1
10084,Female,34,58,59,4
10085,Male,24,59,52,4
10086,Female,30,73,77,1
10087,Female,51,57,46,4
10088,Male,48,53,46,4
10089,Male,33,76,1,5
10090,Male,31,75,73,1
10091,Female,28,100,88,1
10092,Male,27,67,55,4
10093,Male,26,53,54,4
10094,Male,18,59,42,4
10095,Female,33,48,48,4
10096,Female,32,76,74,1
10097,Female,26,71,33,5
10098,Female,46,26,3,0
10099,Female,46,72,6,5
10100,Male,69,44,46,4
10101,Female,53,99,24,5
10102,Female,31,99,85,1
10103,Female,24,38,66,3
10104,Male,24,25,73,3
10105,Female,32,103,66,1
10106,Female,22,19,94,3
10107,Female,40,68,59,4
10108,Female,34,22,98,3
10109,Male,59,92,15,5
10110,Male,40,54,48,4
10111,Female,38,39,26,0
10112,Female,41,35,17,0
10113,Male,27,87,69,1
10114,Female,28,79,82,1
10115,Male,58,54,48,4
10116,Female,49,65,61,4
10117,Male,27,62,54,4
10118,Female,56,80,33,5
10119,Male,62,29,2,0
10120,Female,40,69,59,4
10121,Male,58,44,61,4
10122,Male,28,88,76,1
10123,Male,18,35,93,3
10124,Male,33,137,17,2
10125,Female,37,65,37,4
10126,Female,37,64,41,4
10127,Male,19,45,57,4
10128,Female,46,23,5,0
10129,Female,25,38,66,3
10130,Male,48,43,42,4
10131,Male,20,73,4,5
10132,Female,49,64,59,4
10133,Female,42,103,18,5
10134,Male,46,74,8,5
10135,Female,35,83,75,1
10136,Female,29,80,85,1
10137,Female,37,64,41,4
10138,Female,31,38,59,4
10139,Male,40,68,95,1
10140,Male,54,64,45,4
10141,Female,31,76,78,1
10142,Female,36,22,34,0
10143,Female,27,48,51,4
10144,Male,32,71,75,1
10145,Male,48,63,42,4
10146,Female,46,54,42,4
10147,Male,28,74,97,1
10148,Female,51,37,28,0
10149,Male,54,63,46,4
10150,Female,54,102,25,5
10151,Male,19,44,54,4
10152,Female,28,46,51,4
10153,Male,59,89,14,5
10154,Female,35,104,23,5
10155,Female,30,77,73,1
10156,Male,33,74,73,1
10157,Male,68,20,15,0
10158,Female,49,63,47,4
10159,Female,32,49,47,4
10160,Female,41,69,59,4
10161,Female,35,103,84,1
10162,Female,51,88,11,5
10163,Male,18,32,90,3
10164,Female,22,63,41,4
10165,Male,26,75,14,5
10166,Male,25,61,54,4
10167,Female,32,97,87,1
10168,Female,20,38,72,3
10169,Male,52,24,29,0
10170,Female,43,50,49,4
10171,Male,38,54,54,4
10172,Female,37,96,32,5
10173,Female,54,47,57,4
10174,Male,66,54,45,4
10175,Female,51,41,54,4
10176,Female,21,16,77,3
10177,Male,22,20,81,3
10178,Male,30,137,83,2
10179,Male,28,77,95,1
10180,Male,34,92,90,1
10181,Female,30,88,84,1
10182,Male,40,84,13,5
10183,Female,37,37,28,0
10184,Male,58,90,13,5
10185,Female,37,62,41,4
10186,Female,35,72,74,1
10187,Male,33,72,73,1
10188,Male,69,50,54,4
10189,Male,66,65,49,4
10190,Female,50,44,44,4
10191,Male,59,69,7,5
10192,Female,31,40,40,4
10193,Female,31,83,96,1
10194,Male,35,24,35,0
10195,Female,41,34,19,0
10196,Female,19,65,49,4
10197,Male,32,23,73,3
10198,Female,50,44,45,4
10199,Female,54,29,13,0
10200,Male,19,70,5,5
10201,Male,42,69,34,4
10202,Male,49,59,51,4
10203,Female,40,61,41,4
10204,Male,68,48,55,4
10205,Male,33,137,18,2
10206,Female,37,67,40,4
10207,Male,31,25,71,3
10208,Male,68,20,13,0
10209,Female,60,50,49,4
10210,Female,35,19,99,3
10211,Female,48,33,15,0
10212,Female,33,103,24,5
10213,Female,35,120,78,2
10214,Female,41,98,38,5
10215,Female,57,77,6,5
10216,Female,46,24,5,0
10217,Male,67,56,40,4
10218,Male,41,85,19,5
10219,Female,22,58,54,4
10220,Female,49,56,43,4
10221,Female,48,60,49,4
10222,Female,35,73,72,1
10223,Male,18,32,91,3
10224,Male,32,137,20,2
10225,Male,59,54,47,4
10226,Male,34,78,1,5
10227,Male,40,70,94,1
10228,Female,35,106,84,1
10229,Female,56,75,7,5
10230,Male,60,29,2,0
10231,Male,39,72,76,1
10232,Male,67,63,59,4
10233,Male,38,22,12,0
10234,Female,52,47,50,4
10235,Male,59,54,47,4
10236,Male,18,33,92,3
10237,Male,67,60,58,4
10238,Female,36,119,79,2
10239,Male,59,54,46,4
10240,Female,41,27,34,0
10241,Female,38,111,92,1
10242,Male,22,20,80,3
10243,Male,42,87,19,5
10244,Female,45,54,54,4
10245,Female,43,35,17,0
10246,Male,55,55,51,4
10247,Female,34,80,20,5
10248,Male,28,90,75,1
10249,Male,38,72,93,1
10250,Male,52,24,29,0
10251,Male,31,136,18,2
10252,Female,49,62,48,4
10253,Female,30,75,88,1
10254,Female,46,53,52,4
10255,Female,38,115,90,1
10256,Female,65,38,36,0
10257,Male,32,126,76,2
10258,Male,70,45,59,4
10259,Male,30,26,83,3
10260,Male,69,49,55,4
10261,Male,66,64,60,4
10262,Female,32,47,46,4
10263,Female,66,65,51,4
10264,Male,36,77,2,5
10265,Female,66,62,51,4
10266,Male,67,62,61,4
10267,Female,38,114,90,1
10268,Male,52,23,28,0
10269,Female,68,48,48,4
10270,Male,30,101,96,1
10271,Female,32,48,48,4
10272,Female,38,63,43,4
10273,Female,51,43,51,4
10274,Male,51,87,26,5
10275,Male,70,45,57,4
10276,Male,19,59,42,4
10277,Female,24,30,86,3
10278,Male,31,137,14,2
10279,Female,42,78,20,5
10280,Male,44,71,35,5
10281,Male,33,113,8,5
10282,Female,18,64,48,4
10283,Female,22,17,75,3
10284,Male,20,21,65,3
10285,Female,31,20,71,3
10286,Male,18,59,42,4
10287,Male,20,76,11,5
10288,Male,33,113,6,5
10289,Female,45,54,53,4
10290,Female,23,64,42,4
10291,Female,46,54,44,4
10292,Male,34,113,9,5
10293,Male,34,42,61,4
10294,Female,47,122,17,5
10295,Male,60,30,3,0
10296,Male,25,79,14,5
10297,Male,46,98,15,5
10298,Male,65,64,48,4
10299,Male,47,60,50,4
10300,Female,31,82,93,1
10301,Female,38,79,76,1
10302,Female,32,42,54,4
10303,Male,24,77,12,5
10304,Male,48,55,46,4
10305,Female,44,79,17,5
10306,Male,22,17,81,3
10307,Male,48,54,44,4
10308,Female,25,74,33,5
10309,Female,22,15,77,3
10310,Female,31,79,93,1
10311,Female,22,17,77,3
10312,Female,34,80,22,5
10313,Female,49,64,56,4
10314,Female,35,56,62,4
10315,Female,37,76,76,1
10316,Male,45,99,14,5
10317,Male,43,84,19,5
10318,Female,56,80,32,5
10319,Female,24,20,77,3
10320,Male,47,42,42,4
10321,Male,57,53,50,4
10322,Female,34,78,20,5
10323,Female,25,38,65,3
10324,Female,33,76,89,1
10325,Male,23,21,80,3
10326,Female,49,68,58,4
10327,Female,47,55,47,4
10328,Male,37,78,2,5
10329,Female,22,17,95,3
10330,Female,22,58,55,4
10331,Male,48,72,9,5
10332,Male,52,23,30,0
10333,Female,47,60,46,4
10334,Male,19,51,60,4
10335,Female,23,52,51,4
10336,Male,48,55,46,4
10337,Male,39,70,91,1
10338,Male,34,78,90,1
10339,Female,24,39,65,3
10340,Female,37,63,43,4
10341,Female,69,59,56,4
10342,Female,57,76,3,5
10343,Male,54,33,4,0
10344,Female,24,76,33,5
10345,Female,45,53,53,4
10346,Female,47,80,15,5
10347,Male,26,68,58,4
10348,Male,40,71,95,1
10349,Male,41,56,49,4
10350,Male,39,76,87,1
10351,Female,42,49,50,4
10352,Female,18,64,47,4
10353,Female,66,46,53,4
10354,Female,38,63,40,4
10355,Female,40,59,38,4
10356,Female,27,38,46,4
10357,Female,32,104,24,5
10358,Female,35,19,98,3
10359,Female,28,78,89,1
10360,Male,29,88,74,1
10361,Male,39,88,11,5
10362,Male,24,77,13,5
10363,Female,19,41,76,3
10364,Male,58,89,15,5
10365,Female,20,57,57,4
10366,Female,52,43,50,4
10367,Female,55,57,57,4
10368,Female,46,52,46,4
10369,Female,33,103,69,1
10370,Female,41,98,39,5
10371,Male,27,71,55,4
10372,Female,59,49,57,4
10373,Female,65,63,51,4
10374,Male,39,67,91,1
10375,Male,34,127,74,2
10376,Male,20,60,50,4
10377,Male,48,40,37,4
10378,Female,50,65,44,4
10379,Female,47,25,5,0
10380,Female,46,76,16,5
10381,Male,29,98,97,1
10382,Female,42,34,18,0
10383,Female,32,71,70,1
10384,Male,64,47,52,4
10385,Female,31,73,74,1
10386,Male,27,91,69,1
10387,Male,24,24,71,3
10388,Male,49,61,56,4
10389,Female,22,57,56,4
10390,Female,45,78,19,5
10391,Female,24,71,28,5
10392,Female,23,54,50,4
10393,Female,50,56,46,4
10394,Male,30,137,85,2
10395,Female,49,43,51,4
10396,Female,30,90,87,1
10397,Female,49,61,48,4
10398,Male,32,126,73,2
10399,Female,21,60,43,4
10400,Male,34,113,6,5
10401,Male,52,47,48,4
10402,Female,23,38,66,3
10403,Female,21,33,82,3
10404,Male,29,99,97,1
10405,Female,36,84,76,1
10406,Male,67,21,15,0
10407,Female,36,19,99,3
10408,Male,32,87,62,1
10409,Female,37,35,25,0
10410,Male,32,137,17,2
10411,Male,19,73,10,5
10412,Female,21,34,81,3
10413,Male,34,40,59,4
10414,Male,61,31,5,0
10415,Male,53,30,3,0
10416,Female,56,76,4,5
10417,Male,27,77,98,1
10418,Female,36,88,28,5
10419,Male,67,43,44,4
10420,Female,30,97,86,1
10421,Male,39,77,87,1
10422,Male,40,71,95,1
10423,Male,59,31,6,0
10424,Female,51,43,47,4
10425,Female,29,18,73,3
10426,Male,27,103,70,1
10427,Male,37,71,75,1
10428,Male,37,19,14,0
10429,Female,20,17,5,0
10430,Male,49,39,34,0
10431,Male,35,78,1,5
10432,Male,32,126,74,2
10433,Female,44,49,53,4
10434,Male,47,45,41,4
10435,Female,66,44,51,4
10436,Male,37,22,14,0
10437,Male,67,63,42,4
10438,Female,19,65,50,4
10439,Male,18,61,42,4
10440,Male,32,70,72,1
10441,Female,36,86,77,1
10442,Female,51,42,56,4
10443,Female,50,43,50,4
10444,Female,30,38,44,4
10445,Male,69,51,55,4
10446,Female,29,74,41,4
10447,Male,28,78,97,1
10448,Male,37,55,54,4
10449,Female,20,66,49,4
10450,Male,50,63,59,4
10451,Female,22,57,56,4
10452,Male,20,16,82,3
10453,Male,26,61,54,4
10454,Female,46,53,45,4
10455,Male,48,39,36,0
10456,Female,38,76,78,1
10457,Male,70,50,57,4
10458,Female,36,82,76,1
10459,Female,41,60,41,4
10460,Male,25,39,92,3
10461,Female,25,71,35,5
10462,Male,19,72,12,5
10463,Male,64,47,52,4
10464,Male,18,34,91,3
10465,Female,52,67,59,4
10466,Male,19,15,38,0
10467,Male,38,71,75,1
10468,Female,32,77,73,1
10469,Male,70,46,53,4
10470,Female,34,77,22,5
10471,Female,22,57,58,4
10472,Female,68,49,48,4
10473,Male,44,72,39,4
10474,Female,35,75,72,1
10475,Male,25,26,73,3
10476,Female,32,77,74,1
10477,Male,37,53,55,4
10478,Male,60,70,11,5
10479,Female,23,29,89,3
10480,Female,32,68,76,1
10481,Female,47,60,47,4
10482,Male,31,26,74,3
10483,Female,24,22,79,3
10484,Female,20,31,78,3
10485,Female,44,126,26,2
10486,Male,32,25,73,3
10487,Male,28,101,69,1
10488,Female,33,60,41,4
10489,Female,51,43,46,4
10490,Male,31,27,76,3
10491,Male,39,80,88,1
10492,Female,32,100,86,1
10493,Male,28,28,83,3
10494,Female,38,112,91,1
10495,Female,49,53,42,4
10496,Female,36,84,75,1
10497,Male,63,49,51,4
10498,Male,59,55,46,4
10499,Male,60,94,15,5
10500,Male,18,80,4,5
10501,Male,48,38,35,0
10502,Female,40,32,29,0
10503,Male,50,84,26,5
10504,Male,57,56,51,4
10505,Male,30,100,96,1
10506,Male,60,42,60,4
10507,Female,36,35,26,0
10508,Male,25,37,90,3
10509,Female,28,79,88,1
10510,Female,41,28,33,0
10511,Male,40,89,12,5
10512,Male,47,71,10,5
10513,Male,32,74,72,1
10514,Female,53,102,24,5
10515,Male,31,77,92,1
10516,Female,51,87,11,5
10517,Male,24,38,91,3
10518,Female,40,58,41,4
10519,Female,29,78,74,1
10520,Female,22,31,73,3
10521,Male,32,87,62,1
10522,Female,31,81,74,1
10523,Male,29,29,81,3
10524,Female,18,64,47,4
10525,Male,59,72,10,5
10526,Male,47,41,40,4
10527,Female,38,66,40,4
10528,Female,20,60,42,4
10529,Male,38,71,73,1
10530,Male,56,54,50,4
10531,Female,31,80,77,1
10532,Female,50,67,58,4
10533,Male,33,136,18,2
10534,Male,32,44,59,4
10535,Female,68,55,56,4
10536,Female,45,73,7,5
10537,Male,24,24,74,3
10538,Male,18,33,91,3
10539,Male,66,64,49,4
10540,Female,29,40,43,4
10541,Male,59,72,11,5
10542,Female,59,49,52,4
10543,Female,46,52,45,4
10544,Female,31,43,56,4
10545,Male,20,60,52,4
10546,Male,38,68,89,1
10547,Female,34,88,96,1
10548,Female,50,41,29,0
10549,Female,34,122,79,2
10550,Female,43,74,6,5
10551,Male,48,62,55,4
10552,Male,34,79,89,1
10553,Male,28,77,99,1
10554,Female,22,65,43,4
10555,Male,48,38,34,0
10556,Male,41,87,19,5
10557,Female,32,70,68,1
10558,Female,27,41,49,4
10559,Female,31,68,77,1
10560,Female,34,16,7,0
10561,Female,45,124,28,2
10562,Male,23,20,80,3
10563,Male,58,71,10,5
10564,Female,19,68,48,4
10565,Female,40,34,17,0
10566,Male,50,86,25,5
10567,Female,23,70,28,5
10568,Male,58,55,51,4
10569,Female,31,103,69,1
10570,Male,19,47,57,4
10571,Female,48,48,42,4
10572,Female,40,100,17,5
10573,Female,23,71,29,5
10574,Female,56,77,35,5
10575,Male,18,50,59,4
10576,Female,23,28,89,3
10577,Female,36,22,98,3
10578,Male,28,105,68,1
10579,Male,38,54,54,4
10580,Female,66,63,52,4
10581,Male,39,79,87,1
10582,Male,40,72,75,1
10583,Female,42,35,18,0
10584,Male,40,69,74,1
10585,Female,46,55,54,4
10586,Female,34,58,57,4
10587,Male,27,76,96,1
10588,Female,21,57,55,4
10589,Female,38,111,94,1
10590,Female,30,89,86,1
10591,Male,52,33,4,0
10592,Male,69,43,47,4
10593,Male,36,28,60,3
10594,Female,49,33,10,0
10595,Female,23,71,31,5
10596,Male,31,72,74,1
10597,Male,63,47,50,4
10598,Male,24,38,92,3
10599,Female,21,53,58,4
10600,Female,44,73,7,5
10601,Male,29,100,68,1
10602,Male,64,61,55,4
10603,Male,37,21,11,0
10604,Female,41,101,40,5
10605,Male,19,48,57,4
10606,Male,50,62,58,4
10607,Male,35,78,90,1
10608,Female,55,46,58,4
10609,Female,65,40,33,0
10610,Male,70,49,55,4
10611,Male,47,40,41,4
10612,Male,42,80,18,5
10613,Female,55,29,13,0
10614,Male,49,63,55,4
10615,Female,31,68,70,1
10616,Female,51,67,42,4
10617,Female,28,80,82,1
10618,Female,33,103,22,5
10619,Male,65,19,4,0
10620,Male,53,47,45,4
10621,Female,23,70,29,5
10622,Female,29,42,42,4
10623,Female,50,42,50,4
10624,Male,29,101,69,1
10625,Female,31,49,47,4
10626,Female,43,33,17,0
10627,Male,61,29,4,0
10628,Female,36,87,27,5
10629,Male,18,47,55,4
10630,Male,49,61,49,4
10631,Male,30,100,95,1
10632,Female,23,20,79,3
10633,Female,31,81,92,1
10634,Female,33,80,93,1
10635,Female,23,54,54,4
10636,Female,22,16,94,3
10637,Female,37,78,76,1
10638,Female,22,37,78,3
10639,Female,28,38,44,4
10640,Female,22,54,57,4
10641,Male,35,28,61,3
10642,Female,36,121,80,2
10643,Female,35,102,86,1
10644,Female,49,43,50,4
10645,Male,26,61,57,4
10646,Male,33,85,61,1
10647,Female,23,63,42,4
10648,Female,40,30,30,0
10649,Male,43,70,39,4
10650,Male,37,53,54,4
10651,Female,28,18,72,3
10652,Female,22,60,42,4
10653,Male,42,87,20,5
10654,Male,19,16,38,0
10655,Female,37,37,29,0
10656,Male,36,24,34,0
10657,Male,63,48,50,4
10658,Male,38,20,13,0
10659,Male,39,69,75,1
10660,Male,28,102,67,1
10661,Male,70,44,57,4
10662,Female,31,78,74,1
10663,Male,33,72,73,1
10664,Female,53,55,59,4
10665,Male,49,62,55,4
10666,Male,18,33,91,3
10667,Male,38,69,91,1
10668,Male,66,62,49,4
10669,Female,31,88,86,1
10670,Male,54,33,4,0
10671,Female,27,62,47,4
10672,Male,70,46,55,4
10673,Female,29,18,70,3
10674,Female,32,95,84,1
10675,Female,46,52,44,4
10676,Male,62,48,55,4
10677,Female,45,55,53,4
10678,Male,19,15,39,0
10679,Female,26,72,33,5
10680,Female,49,54,41,4
10681,Male,37,21,16,0
10682,Male,36,29,60,3
10683,Female,46,22,2,0
10684,Male,69,64,43,4
10685,Female,66,63,49,4
10686,Male,25,76,13,5
10687,Female,37,63,44,4
10688,Female,27,60,50,4
10689,Female,56,74,5,5
10690,Male,32,74,94,1
10691,Male,20,73,13,5
10692,Male,35,27,64,3
10693,Male,25,40,92,3
10694,Male,49,61,43,4
10695,Male,70,49,58,4
10696,Female,41,69,59,4
10697,Female,54,48,59,4
10698,Male,60,29,3,0
10699,Male,58,54,51,4
10700,Female,31,19,71,3
10701,Female,23,17,95,3
10702,Female,33,77,24,5
10703,Female,26,47,50,4
10704,Male,28,89,68,1
10705,Female,46,124,27,2
10706,Male,32,126,75,2
10707,Female,22,30,87,3
10708,Male,25,76,10,5
10709,Female,35,22,99,3
10710,Female,27,41,45,4
10711,Male,38,68,73,1
10712,Female,42,34,18,0
10713,Male,60,73,12,5
10714,Male,39,68,74,1
10715,Male,20,62,48,4
10716,Male,59,44,61,4
10717,Female,38,65,40,4
10718,Female,54,29,13,0
10719,Male,46,72,10,5
10720,Male,64,17,4,0
10721,Male,19,32,94,3
10722,Male,49,39,36,0
10723,Female,60,51,57,4
10724,Female,39,59,40,4
10725,Male,24,24,74,3
10726,Female,32,47,47,4
10727,Male,38,71,76,1
10728,Female,40,61,41,4
10729,Female,37,113,89,1
10730,Female,20,30,72,3
10731,Female,20,62,42,4
10732,Female,30,75,88,1
10733,Male,19,15,40,0
10734,Female,49,51,43,4
10735,Female,31,90,85,1
10736,Female,30,38,43,4
10737,Female,57,76,4,5
10738,Male,36,21,15,0
10739,Female,30,41,56,4
10740,Male,27,86,75,1
10741,Female,23,17,93,3
10742,Female,60,52,55,4
10743,Female,24,41,64,3
10744,Male,19,47,58,4
10745,Male,19,62,46,4
10746,Male,48,78,35,5
10747,Female,35,86,73,1
10748,Female,39,71,57,4
10749,Male,18,73,10,5
10750,Female,63,66,43,4
